,customerID,tenure,MonthlyCharges,TotalCharges,Churn,Contract_One year,Contract_Two year,Dependents_Yes,DeviceProtection_Yes,gender_Male,InternetService_Fiber optic,InternetService_No,MultipleLines_No phone service,MultipleLines_Yes,OnlineBackup_Yes,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PhoneService_Yes,SeniorCitizen_1,StreamingMovies_Yes,StreamingTV_Yes,TechSupport_Yes
3858,5701-SVCWR,-1.2802480369298874,-1.3561505289571687,-0.9967750343950345,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
3859,3129-AAQOU,-0.5468567339563023,-1.3029658195658524,-0.7929905442652015,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
3860,4922-CVPDX,-0.26164900502213034,0.28925141783667824,-0.1665925813157822,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0
3861,1396-QWFBJ,-0.46536881140368175,0.3075336616899431,-0.3165963194498874,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
3862,1357-BIJKI,0.7162060656093164,1.1119523912336016,1.1362340031254314,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0
3863,1099-BTKWT,1.4495973685829016,-0.3456410505221597,0.6354641708633253,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0
3864,5299-SJCZT,-1.1987601143772668,1.2216458543531914,-0.8757352533447647,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
3865,2018-PZKMU,-0.9542963467194051,1.273168541576029,-0.5792131580508466,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1
3866,7340-KEFQE,0.7569500268856267,-1.0170980065875275,-0.2211674707486905,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
3867,4570-QHXHL,-0.9542963467194051,-0.6996517724081085,-0.8283737789662463,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
3868,2403-BCASL,0.3495104141225239,1.5673464653967473,0.9933775019259512,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1
3869,7392-YYPYJ,-0.42462485012737144,1.1917294553205762,0.058523322751650585,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0
3870,2898-LSJGD,-0.46536881140368175,-0.29411836329932195,-0.4968875770631289,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0
3871,2223-GDSHL,1.5718292524118322,1.703632283211995,2.653389458112376,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1
3872,7359-PTSXY,-1.2802480369298874,-0.6331708856689632,-0.9871792070291028,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3873,9470-RTWDV,-0.26164900502213034,0.5717951864780458,-0.08832592500698737,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1
3874,2176-OSJUV,1.5718292524118322,0.01169371570074667,1.0581658811759318,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1
3875,9348-YVOMK,-1.1580161531009565,-0.6647493068700573,-0.9296263022067675,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3876,8104-OSKWT,-0.8320644628904743,0.49866621106498593,-0.5656466434990121,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
3877,4521-YEEHE,-0.5876006952326126,0.7994922235596185,-0.30377982358872346,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
3878,4090-KPJIP,-1.1987601143772668,0.3374500607225587,-0.9136553159701362,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
3879,3786-WOVKF,1.6125732136881425,1.3978202042119263,2.3798091110036736,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0
3880,4503-BDXBD,-0.8728084241667845,0.3374500607225587,-0.6475751557681395,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3881,6086-ESGRL,-1.2802480369298874,0.5103003662443366,-0.9720023582296521,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3882,2592-HODOV,-0.791320501614164,-1.5123806127941604,-0.8928092082441466,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3883,3886-CERTZ,1.6125732136881425,1.477597268298901,2.5705785709130473,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1
3884,7995-ZHHNZ,0.3902543753988342,-0.2891322967938861,0.04568476751723162,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
3885,3824-RHKVR,-0.6283446565089229,-1.499084435446331,-0.8572053798105517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3886,5816-SCGFC,-1.0357842692720256,-0.448686424967835,-0.8223515700676272,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
3887,5989-AXPUC,1.4495973685829016,1.7883954138044051,2.5177463719672852,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1
3888,4979-HPRFL,0.9606698332671781,-1.3511644624517327,-0.388708410620533,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3889,8590-OHDIW,0.22727853029359305,-1.4791401694245876,-0.6767597065845251,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
3890,8015-IHCGW,1.6125732136881425,1.6853500393587302,2.70970703803243,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1
3891,2332-TODQS,0.6347181430566958,-1.3212480634191175,-0.4905124181924294,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3892,9278-VZKCD,0.797693988161937,1.472611201793465,1.4844412099558506,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0
3893,8008-OTEZX,0.10504664646466222,-1.5007464576148097,-0.6946498582943426,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
3894,2773-OVBPK,1.4088534073065913,1.545740177206525,2.3311902523496193,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1
3895,5999-LCXAO,-1.2802480369298874,-1.16003191307669,-0.9941720283509426,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3896,5206-XZZQI,0.8384379494382472,0.525258565760644,0.9109636834452137,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
3897,4803-LBYPN,0.06430268518835193,-1.4625199477398012,-0.726812424500155,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
3898,5759-RCVCB,-1.1987601143772668,-0.9838575632179547,-0.9592961592347633,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3899,6372-RFVNS,-1.2802480369298874,0.4654257676954133,-0.9725979613075374,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
3900,2139-FQHLM,-0.5468567339563023,0.8360567112661487,-0.2651097422726813,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3901,8261-GWDBQ,1.1236456783724194,1.703632283211995,2.0482567309807913,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1
3902,1093-YSWCA,-0.8728084241667845,-1.504070501951767,-0.9089125507203079,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3903,8938-UMKPI,0.5939741817803856,1.382862004695619,1.2550237281036898,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0
3904,0991-BRRFB,-0.5876006952326126,-0.5118432673700231,-0.6214127390876912,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3905,3882-IYOIJ,1.1236456783724194,1.6770399285163369,1.974379889949744,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1
3906,8749-TZYEC,1.6125732136881425,-1.3295581742615106,-0.18044586771993196,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
3907,1755-FZQEC,0.2680224915699033,-1.4924363467724167,-0.658318070543332,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3908,3115-JPJDD,1.082901717096109,0.5468648539508664,1.0395036514021887,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
3909,5600-KTXFM,-1.2395040756535771,0.17124784387469535,-0.9438766573295073,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
3910,3871-IKPYH,-1.2802480369298874,0.14299346701055832,-0.9768774797190105,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3911,6319-IEJWJ,-0.506112772679992,0.8443668221085419,-0.22357194243348721,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0
3912,9025-AOMKI,-1.076528230548336,0.95572230739661,-0.7707105772776359,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
3913,6339-TBELP,1.5718292524118322,0.7180531373041658,1.7156455010416678,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
3914,7964-YESJC,-0.3431369275747509,0.04992022557575495,-0.31935374110676434,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0
3915,6173-GOLSU,1.4088534073065913,0.9922867951031402,1.6746150667873392,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0
3916,5275-SQEIZ,-1.2802480369298874,0.5335686766030371,-0.971693527004082,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
3917,7716-YTYHG,0.6347181430566958,0.5734572086465244,0.77059989142355,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0
3918,9938-ZREHM,0.18653456901728277,0.24271479711927632,0.16548922366522073,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1
3919,7950-XWOVN,-0.8728084241667845,-1.000477784902741,-0.8381460813182182,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3920,4390-KYULV,-1.1987601143772668,-1.4708300585821945,-0.984796794717561,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0
3921,4647-MUZON,-0.5876006952326126,1.0354993714835847,-0.2372708132248518,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0
3922,9702-AIUJO,0.7162060656093164,-0.6647493068700573,-0.023140477038416648,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
3923,8849-PRIQJ,1.4088534073065913,1.4825833348043371,2.2051871123169717,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1
3924,8851-RAGOV,-0.3023929662984406,0.2078123315812251,-0.19659332894260323,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1
3925,1304-NECVQ,-1.2395040756535771,0.4571156568530201,-0.9413839481516906,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
3926,5396-IZEPB,-0.9542963467194051,-1.499084435446331,-0.927640958613816,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3927,1729-VLAZJ,-0.9135523854430948,-0.8159933242016129,-0.8258369510419196,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
3928,8285-ABVLB,1.5310852911355222,-1.494098368940895,-0.4213121642914459,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
3929,0701-TJSEF,-0.9542963467194051,0.11473909014642174,-0.7528204255678184,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
3930,5712-VBOXD,-1.1580161531009565,-1.4841262359300234,-0.9771642515713258,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3931,6629-LADHQ,-1.2395040756535771,-0.46032058014718524,-0.9530754159768487,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
3932,8945-GRKHX,-1.2802480369298874,0.4604397011899776,-0.9726641394273026,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3933,1559-DTODC,-0.5468567339563023,-1.3179240190821602,-0.800733384277712,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3934,4797-MIWUM,-1.0357842692720256,-1.4808021915930663,-0.9302880834044179,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
3935,6959-UWKHF,-1.2802480369298874,-0.7279061492722454,-0.9884365913046386,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
3936,8720-RQSBJ,-1.2802480369298874,-0.6913416615657154,-0.9879512850930283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3937,4537-CIBHB,-0.9542963467194051,-1.4808021915930663,-0.9313248739474036,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
3938,3815-SLMEF,-1.1987601143772668,-1.0154359844190488,-0.9458840602957138,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3939,5154-VEKBL,-0.9542963467194051,-0.20935523270691173,-0.7691884805230399,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1
3940,4324-AHJKS,-1.1172721918246462,-0.29910442980475804,-0.8748308190413089,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
3941,4355-CVPVS,0.9606698332671781,0.8011542457280975,1.1844557930608954,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
3942,4495-LHSSK,-0.5876006952326126,-0.23760960957104854,-0.5693967369523647,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
3943,5655-JSMZM,0.6754621043330061,1.0438094823259778,1.074269223652093,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0
3944,5915-ANOEI,1.5310852911355222,0.47705992287476395,1.4352708669704213,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1
3945,9861-PDSZP,1.6125732136881425,1.4377087362554137,2.436810531494634,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1
3946,4505-EXZHB,-1.076528230548336,0.3191678168692938,-0.8158440549573976,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3947,7225-CBZPL,-0.6283446565089229,0.9972728616085759,-0.31739045688706796,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0
3948,6704-UTUKK,-0.13941712119319946,-0.6281848191635273,-0.4195253550577896,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
3949,4587-VVTOX,-1.076528230548336,1.346297516989089,-0.7668281275847532,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0
3950,2019-HDCZY,1.24587756220135,1.2565483198912426,1.7706836373129315,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
3951,4652-NNHNY,-0.6690886177852331,0.3008855730160285,-0.4407905908756245,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
3952,8788-DOXSU,1.082901717096109,-0.1146199691036296,0.6009853704657361,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3953,7404-JLKQG,-1.1987601143772668,-0.24093365390800586,-0.9361338173169971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3954,7421-ZLUPA,-0.9950403079957154,-1.1816382012669122,-0.9072360383529268,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
3955,8972-HJWNV,-1.0357842692720256,0.6565583170704561,-0.7219814217573068,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0
3956,3274-NSDWE,1.4495973685829016,-1.5024084797832884,-0.37132562449558076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3957,2632-IVXVF,1.4495973685829016,1.5606983767228326,2.3065278730505123,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1
3958,3692-JHONH,0.797693988161937,1.3861860490325761,1.4729262171167328,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0
3959,8915-NNTRC,1.6125732136881425,1.4260745810760636,2.4867529525439886,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
3960,5914-GXMDA,-0.01718523736426863,-1.5123806127941604,-0.7456511292599384,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
3961,7463-IFMQU,1.6125732136881425,-1.4874502802669807,-0.37926699886738635,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3962,2920-RNCEZ,-1.2802480369298874,0.17124784387469535,-0.9765024703736753,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
3963,2541-YGPKE,0.3902543753988342,-0.03650492718513379,0.21179184812749813,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
3964,8515-OCTJS,-0.3023929662984406,-1.3312201964299892,-0.7020176889615178,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3965,5382-TEMLV,0.512486259227765,-0.461982602315664,0.00672791434887442,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3966,3441-CGZJH,0.4309983366751445,-0.14619839030472373,0.15761402741318026,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
3967,9592-ERDKV,0.18653456901728277,0.48038396721172105,0.27728612732163915,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0
3968,2860-RANUS,-0.506112772679992,0.6981088712824219,-0.24521218759665736,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0
3969,5261-QSHQM,-1.1580161531009565,-1.3411923294408608,-0.9691566990797551,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
3970,4778-IZARL,1.24587756220135,1.5058516451630375,1.9511072511657028,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1
3971,0432-CAJZV,-1.1987601143772668,0.8609870437933281,-0.9025153324763533,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
3972,7008-LZVOZ,1.368109446030281,-1.3129379525767242,-0.2695436762969395,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0
3973,8868-WOZGU,-0.18016108246950976,1.359593694336918,0.30715451870893007,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0
3974,1200-TUZHR,-0.9950403079957154,0.6781646052606785,-0.7004073547139016,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
3975,9365-CSLBQ,1.5718292524118322,-1.344516373777818,-0.27737475380246995,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
3976,1334-FJSVR,-1.2802480369298874,-1.3478404181147754,-0.9966647375287594,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
3977,5884-FBCTL,1.6125732136881425,-1.3195860412506386,-0.18770340152083206,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3978,7130-CTCUS,-0.6690886177852331,-0.34065498401672384,-0.6433397561031766,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0
3979,6242-FEGFD,1.368109446030281,1.0571056596738067,1.826935039113221,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1
3980,7625-XCQRH,-0.8728084241667845,0.3889727479453962,-0.6376704971766376,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
3981,6194-HBGQN,0.7569500268856267,0.5435408096139093,0.8130641849394548,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1
3982,7634-WSWDB,-0.9950403079957154,-0.874164100098365,-0.8614187201022596,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
3983,6986-IXNDM,-0.7505765403378537,0.9341160192063881,-0.41729735835903303,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
3984,1731-TVIUK,-1.1580161531009565,0.9540602852281315,-0.8475654336981098,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1
3985,2987-BJXIK,1.5310852911355222,0.6615443835758922,1.635812629231767,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0
3986,9769-TSBZE,1.5310852911355222,0.03994809256488325,1.1507049519807218,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1
3987,0406-BPDVR,0.8791819107145575,1.2199838321847127,1.3631808351730308,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0
3988,0618-XWMSS,-0.18016108246950976,0.3357880385540801,-0.09474520262419675,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3989,1395-WSWXR,-0.3431369275747509,-1.4641819699082799,-0.7924831786803362,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3990,6023-GSSXW,1.4903413298592119,-0.11129592476667229,0.8152701222649563,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0
3991,6752-APNJL,0.3902543753988342,-0.3423170061852024,0.007875001758135184,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0
3992,5276-KQWHG,-1.2395040756535771,0.15961368869534465,-0.9492812037769861,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
3993,0420-HLGXF,0.2680224915699033,1.1618130562879607,0.773269075587407,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0
3994,7446-KQISO,0.512486259227765,1.4942174899836873,1.1547418172863892,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1
3995,9823-EALYC,1.6125732136881425,0.5335686766030371,1.5195156134313252,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1
3996,0582-AVCLN,0.22727853029359305,-1.4791401694245876,-0.679539187614657,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3997,5803-NQJZO,1.6125732136881425,0.09978089063011394,1.1123878206367597,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
3998,2565-JSLRY,-1.2802480369298874,-1.35448850678869,-0.9967529750217794,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
3999,2607-DHDAK,1.6125732136881425,-1.495760391109374,-0.3832376860532891,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0
4000,1073-XXCZD,0.9199258719908678,-1.2996417752288951,-0.37044324956538016,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4001,0743-HRVFF,0.7569500268856267,-0.28747027462540753,0.2716168683951,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1
4002,4006-HKYHO,1.24587756220135,0.7280252703150375,1.335121312392651,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1
4003,3727-JEZTU,-1.2802480369298874,-1.4758161250876303,-0.9983633092693955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4004,8143-ETQTI,-0.38388088885106114,-1.5007464576148097,-0.8081453336913972,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4005,6689-KXGBO,-1.2802480369298874,-0.47361675749501453,-0.9850615071966212,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
4006,9667-TKTVZ,-1.2395040756535771,-0.34730307269063826,-0.9557225407674506,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
4007,3657-COGMW,0.797693988161937,1.4393707584238922,1.568862431402795,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0
4008,8570-KLJYJ,0.1457906077409725,-0.34397902835368094,-0.171975068390006,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
4009,7754-IXRMC,-1.2802480369298874,-0.6464670630167922,-0.9873556820151429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4010,9473-CBZOP,-0.18016108246950976,-0.1927350110221254,-0.27744093192223496,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
4011,2969-WGHQO,-1.0357842692720256,0.15462762218990903,-0.7968950533313393,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
4012,6615-NGGZJ,-0.7505765403378537,1.1884054109836186,-0.38284061733469893,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0
4013,4334-HOWRP,1.6125732136881425,0.005045627026832042,0.9982746827885648,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
4014,4255-DDUOU,-1.2802480369298874,-1.472492080750673,-0.9983191905228855,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4015,5863-OOKCL,-0.9135523854430948,-1.5273388123104679,-0.9353617392530715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4016,1686-STUHN,0.3902543753988342,-1.495760391109374,-0.6323983069686889,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4017,1329-VHWNP,-1.0357842692720256,-1.3212480634191175,-0.9235599745616382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4018,2984-MIIZL,-1.1580161531009565,0.3324639942171226,-0.8653452885416523,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4019,0266-GMEAO,1.6125732136881425,1.6454615073152428,2.5479677133266567,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
